,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
184,1695814272999,0.99438477,-0.76226807,-0.04522705,16.640625,-2.96875,-31.15625,Respeck,Normal walking,-1,s1862623,,191
185,1695814273050,0.54345703,-0.17803955,0.05609131,-36.703125,-0.28125,-6.953125,Respeck,Normal walking,-1,s1862623,,192
186,1695814273075,0.51000977,0.24481201,0.29925537,-6.46875,-11.90625,40.890625,Respeck,Normal walking,-1,s1862623,,193
187,1695814273114,0.27075195,0.018737793,-0.31451416,47.3125,-20.1875,17.0625,Respeck,Normal walking,-1,s1862623,,194
188,1695814273151,0.52001953,-0.06964111,-0.094055176,11.953125,33.71875,-13.890625,Respeck,Normal walking,-1,s1862623,,195
189,1695814273239,1.0229492,-0.41412354,0.18914795,11.625,10.25,-12.890625,Respeck,Normal walking,-1,s1862623,,196
190,1695814273241,1.3994141,-0.5911255,0.094177246,35.21875,11.8125,15.015625,Respeck,Normal walking,-1,s1862623,,197
191,1695814273275,1.4526367,-0.3237915,-0.050109863,30.4375,-6.640625,-1.796875,Respeck,Normal walking,-1,s1862623,,198
192,1695814273313,1.2526855,-0.19073486,0.1942749,0.046875,-24.40625,-6.53125,Respeck,Normal walking,-1,s1862623,,199
193,1695814273351,1.0849609,-0.10430908,0.024353027,6.8125,-31.40625,10.1875,Respeck,Normal walking,-1,s1862623,,200
194,1695814273392,0.81884766,-0.14385986,-0.6548462,24.03125,-19.234375,-10.46875,Respeck,Normal walking,-1,s1862623,,201
195,1695814273437,1.2578125,0.40301514,0.027038574,-0.84375,5.65625,-26.296875,Respeck,Normal walking,-1,s1862623,,202
196,1695814273477,1.4360352,0.4237671,-0.105285645,-14.265625,23.515625,2.71875,Respeck,Normal walking,-1,s1862623,,203
197,1695814273513,1.1940918,-0.7192993,-0.040100098,-13.984375,-1.484375,11.5625,Respeck,Normal walking,-1,s1862623,,204
198,1695814273549,0.48291016,-0.2859497,-0.14849854,-19.84375,-19.765625,-9.0,Respeck,Normal walking,-1,s1862623,,205
199,1695814273589,0.35473633,0.11077881,0.12884521,-22.90625,4.15625,-8.09375,Respeck,Normal walking,-1,s1862623,,206
200,1695814273626,0.57666016,0.0028686523,0.10443115,-0.46875,-4.3125,-9.1875,Respeck,Normal walking,-1,s1862623,,207
201,1695814273677,0.56591797,-0.2649536,0.10491943,-17.109375,3.796875,-4.40625,Respeck,Normal walking,-1,s1862623,,208
202,1695814273716,0.6516113,-0.15264893,0.18157959,7.75,22.53125,4.609375,Respeck,Normal walking,-1,s1862623,,209
203,1695814273750,1.0195312,-0.028625488,0.22088623,0.75,1.21875,2.390625,Respeck,Normal walking,-1,s1862623,,210
204,1695814273787,1.7714844,-0.22418213,0.15325928,-13.9375,13.921875,0.109375,Respeck,Normal walking,-1,s1862623,,211
205,1695814273825,1.2412109,-0.35699463,0.27850342,-18.4375,-13.6875,-13.734375,Respeck,Normal walking,-1,s1862623,,212
206,1695814273865,0.85498047,-0.2468872,-0.49517822,4.265625,-4.15625,4.96875,Respeck,Normal walking,-1,s1862623,,213
207,1695814273914,0.9160156,0.24066162,-0.5918579,15.9375,6.578125,31.984375,Respeck,Normal walking,-1,s1862623,,214
